listing_id,user_id,title,description,price,area_sqm,price_per_sqm,location,contact_verified,account_age_days,is_scam
list_930,user_13,Orchard Living: Elegant 43 sqm Unit Available,A stylish 43 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,1542.8,43.73,35.28,Orchard,True,1162,0
list_931,user_57,Premium Location: Bukit Timah 43 sqm Residence,Live comfortably in this charming 43 sqm flat in Bukit Timah. Friendly neighborhood and modern interiors.,2053.82,43.25,47.49,Bukit Timah,True,1095,0
list_932,user_167,Toa Payoh Living: Elegant 47 sqm Unit Available,Newly renovated unit with 47 sqm of space. Prime Toa Payoh location. Book a viewing today!,1904.3,47.41,40.17,Toa Payoh,True,259,0
list_933,user_226,Hougang Living: Elegant 83 sqm Unit Available,A stylish 83 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,3799.26,83.67,45.41,Hougang,True,1980,0
list_934,user_78,Modern 80 sqm Apartment in Toa Payoh,"Enjoy a 80 sqm spacious home in Toa Payoh, close to amenities and MRT access. Perfect for professionals and families.",3265.42,80.33,40.65,Toa Payoh,True,873,0
list_935,user_26,Spacious Flat for Rent in Hougang,"Located in the heart of Hougang, this well-maintained unit offers comfort, convenience, and full condo facilities.",1043.96,63.82,16.36,Hougang,True,1256,0
list_936,user_99,Premium Location: Orchard 70 sqm Residence,A stylish 70 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,2093.42,70.01,29.9,Orchard,True,1222,0
list_937,user_223,Spacious Flat for Rent in Hougang,"Enjoy a 82 sqm spacious home in Hougang, close to amenities and MRT access. Perfect for professionals and families.",3864.38,82.82,46.66,Hougang,True,114,0
list_938,user_176,Toa Payoh Living: Elegant 88 sqm Unit Available,Newly renovated unit with 88 sqm of space. Prime Toa Payoh location. Book a viewing today!,2807.12,88.94,31.56,Toa Payoh,True,1948,0
list_939,user_24,Spacious Flat for Rent in Toa Payoh,Live comfortably in this charming 101 sqm flat in Toa Payoh. Friendly neighborhood and modern interiors.,3755.35,101.22,37.1,Toa Payoh,True,1444,0
list_940,user_38,Modern 44 sqm Apartment in Jurong,Newly renovated unit with 44 sqm of space. Prime Jurong location. Book a viewing today!,722.98,44.32,16.31,Jurong,True,767,0
list_941,user_297,Jurong Living: Elegant 66 sqm Unit Available,A stylish 66 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,2018.31,66.33,30.43,Jurong,True,1081,0
list_942,user_152,Premium Location: Bukit Timah 65 sqm Residence,"Enjoy a 65 sqm spacious home in Bukit Timah, close to amenities and MRT access. Perfect for professionals and families.",2482.79,65.92,37.67,Bukit Timah,True,1458,0
list_943,user_83,Premium Location: Toa Payoh 108 sqm Residence,"Located in the heart of Toa Payoh, this well-maintained unit offers comfort, convenience, and full condo facilities.",4690.93,108.24,43.34,Toa Payoh,True,1246,0
list_944,user_177,Premium Location: Tampines 48 sqm Residence,"Located in the heart of Tampines, this well-maintained unit offers comfort, convenience, and full condo facilities.",1734.12,48.61,35.67,Tampines,True,185,0
list_945,user_181,Premium Location: Tampines 87 sqm Residence,Live comfortably in this charming 87 sqm flat in Tampines. Friendly neighborhood and modern interiors.,3026.37,87.68,34.52,Tampines,True,1710,0
list_946,user_19,Premium Location: Bukit Timah 41 sqm Residence,"Enjoy a 41 sqm spacious home in Bukit Timah, close to amenities and MRT access. Perfect for professionals and families.",646.7,41.89,15.44,Bukit Timah,True,1790,0
list_947,user_108,Spacious Flat for Rent in Toa Payoh,Newly renovated unit with 63 sqm of space. Prime Toa Payoh location. Book a viewing today!,3652.07,63.27,57.72,Toa Payoh,True,1536,0
list_948,user_267,Spacious Flat for Rent in Tampines,"Located in the heart of Tampines, this well-maintained unit offers comfort, convenience, and full condo facilities.",1392.12,85.18,16.34,Tampines,True,479,0
list_949,user_180,Premium Location: Hougang 89 sqm Residence,Live comfortably in this charming 89 sqm flat in Hougang. Friendly neighborhood and modern interiors.,1338.75,89.25,15.0,Hougang,True,1319,0
list_950,user_190,Premium Location: Toa Payoh 67 sqm Residence,Newly renovated unit with 67 sqm of space. Prime Toa Payoh location. Book a viewing today!,3066.09,67.11,45.69,Toa Payoh,True,404,0
list_951,user_31,47 sqm Condo with Great Amenities – Bukit Timah,"Enjoy a 47 sqm spacious home in Bukit Timah, close to amenities and MRT access. Perfect for professionals and families.",923.17,47.33,19.51,Bukit Timah,True,151,0
list_952,user_61,65 sqm Condo with Great Amenities – Toa Payoh,"Enjoy a 65 sqm spacious home in Toa Payoh, close to amenities and MRT access. Perfect for professionals and families.",2144.44,65.45,32.76,Toa Payoh,True,1233,0
list_953,user_226,Spacious Flat for Rent in Tampines,Newly renovated unit with 80 sqm of space. Prime Tampines location. Book a viewing today!,3108.16,80.57,38.57,Tampines,True,406,0
list_954,user_172,Spacious Flat for Rent in Orchard,"Enjoy a 49 sqm spacious home in Orchard, close to amenities and MRT access. Perfect for professionals and families.",2065.56,49.31,41.89,Orchard,True,1512,0
list_955,user_158,77 sqm Condo with Great Amenities – Tampines,A stylish 77 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,2589.63,77.36,33.48,Tampines,True,1619,0
list_956,user_97,Premium Location: Hougang 92 sqm Residence,Newly renovated unit with 92 sqm of space. Prime Hougang location. Book a viewing today!,3624.66,92.83,39.05,Hougang,True,1579,0
list_957,user_12,Spacious Flat for Rent in Orchard,Newly renovated unit with 58 sqm of space. Prime Orchard location. Book a viewing today!,2397.42,58.8,40.77,Orchard,True,208,0
list_958,user_161,Tampines Living: Elegant 85 sqm Unit Available,"Located in the heart of Tampines, this well-maintained unit offers comfort, convenience, and full condo facilities.",3743.21,85.91,43.57,Tampines,True,1047,0
list_959,user_88,95 sqm Condo with Great Amenities – Hougang,A stylish 95 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,4074.34,95.04,42.87,Hougang,True,1924,0
list_960,user_10,Bukit Timah Living: Elegant 71 sqm Unit Available,Live comfortably in this charming 71 sqm flat in Bukit Timah. Friendly neighborhood and modern interiors.,1483.1,71.21,20.83,Bukit Timah,True,92,0
list_961,user_96,Hougang Living: Elegant 84 sqm Unit Available,"Located in the heart of Hougang, this well-maintained unit offers comfort, convenience, and full condo facilities.",2406.98,84.87,28.36,Hougang,True,129,0
list_962,user_174,Bukit Timah Living: Elegant 58 sqm Unit Available,"Enjoy a 58 sqm spacious home in Bukit Timah, close to amenities and MRT access. Perfect for professionals and families.",1726.45,58.61,29.46,Bukit Timah,True,1163,0
list_963,user_282,Modern 68 sqm Apartment in Bukit Timah,Newly renovated unit with 68 sqm of space. Prime Bukit Timah location. Book a viewing today!,2406.84,68.36,35.21,Bukit Timah,True,602,0
list_964,user_98,Spacious Flat for Rent in Hougang,"Located in the heart of Hougang, this well-maintained unit offers comfort, convenience, and full condo facilities.",3487.1,75.11,46.43,Hougang,True,732,0
list_965,user_50,Modern 77 sqm Apartment in Hougang,Live comfortably in this charming 77 sqm flat in Hougang. Friendly neighborhood and modern interiors.,2860.55,77.89,36.73,Hougang,True,521,0
list_966,user_130,Modern 119 sqm Apartment in Toa Payoh,Newly renovated unit with 119 sqm of space. Prime Toa Payoh location. Book a viewing today!,1787.11,119.14,15.0,Toa Payoh,True,89,0
list_967,user_183,Premium Location: Toa Payoh 82 sqm Residence,"Enjoy a 82 sqm spacious home in Toa Payoh, close to amenities and MRT access. Perfect for professionals and families.",2940.08,82.67,35.56,Toa Payoh,True,258,0
list_968,user_88,Spacious Flat for Rent in Jurong,"Enjoy a 75 sqm spacious home in Jurong, close to amenities and MRT access. Perfect for professionals and families.",1326.0,75.53,17.56,Jurong,True,1158,0
list_969,user_141,92 sqm Condo with Great Amenities – Toa Payoh,Live comfortably in this charming 92 sqm flat in Toa Payoh. Friendly neighborhood and modern interiors.,3393.61,92.55,36.67,Toa Payoh,True,1659,0
list_970,user_128,Spacious Flat for Rent in Hougang,Newly renovated unit with 93 sqm of space. Prime Hougang location. Book a viewing today!,3882.53,93.02,41.74,Hougang,True,118,0
list_971,user_160,Premium Location: Hougang 70 sqm Residence,Newly renovated unit with 70 sqm of space. Prime Hougang location. Book a viewing today!,1056.08,70.41,15.0,Hougang,True,347,0
list_972,user_271,Modern 90 sqm Apartment in Bukit Timah,"Enjoy a 90 sqm spacious home in Bukit Timah, close to amenities and MRT access. Perfect for professionals and families.",2636.05,90.03,29.28,Bukit Timah,True,144,0
list_973,user_74,Orchard Living: Elegant 76 sqm Unit Available,"Enjoy a 76 sqm spacious home in Orchard, close to amenities and MRT access. Perfect for professionals and families.",3300.09,76.0,43.42,Orchard,True,1859,0
list_974,user_193,104 sqm Condo with Great Amenities – Tampines,"Enjoy a 104 sqm spacious home in Tampines, close to amenities and MRT access. Perfect for professionals and families.",3234.78,104.77,30.88,Tampines,True,664,0
list_975,user_189,Bukit Timah Living: Elegant 70 sqm Unit Available,Newly renovated unit with 70 sqm of space. Prime Bukit Timah location. Book a viewing today!,2470.16,70.7,34.94,Bukit Timah,True,1442,0
list_976,user_116,105 sqm Condo with Great Amenities – Bukit Timah,Newly renovated unit with 105 sqm of space. Prime Bukit Timah location. Book a viewing today!,4378.46,105.25,41.6,Bukit Timah,True,55,0
list_977,user_285,Tampines Living: Elegant 61 sqm Unit Available,"Enjoy a 61 sqm spacious home in Tampines, close to amenities and MRT access. Perfect for professionals and families.",1787.38,61.52,29.05,Tampines,True,641,0
list_978,user_70,76 sqm Condo with Great Amenities – Hougang,Newly renovated unit with 76 sqm of space. Prime Hougang location. Book a viewing today!,2363.72,76.78,30.79,Hougang,True,1511,0
list_979,user_273,Spacious Flat for Rent in Bukit Timah,"Located in the heart of Bukit Timah, this well-maintained unit offers comfort, convenience, and full condo facilities.",1899.78,61.31,30.98,Bukit Timah,True,1168,0
list_980,user_108,Spacious Flat for Rent in Hougang,"Enjoy a 86 sqm spacious home in Hougang, close to amenities and MRT access. Perfect for professionals and families.",3306.55,86.9,38.05,Hougang,True,1610,0
list_981,user_96,Premium Location: Toa Payoh 82 sqm Residence,Newly renovated unit with 82 sqm of space. Prime Toa Payoh location. Book a viewing today!,2267.36,82.29,27.55,Toa Payoh,True,1921,0
list_982,user_254,Spacious Flat for Rent in Tampines,"Enjoy a 174 sqm spacious home in Tampines, close to amenities and MRT access. Perfect for professionals and families.",5580.31,174.66,31.95,Tampines,True,169,0
list_983,user_85,Spacious Flat for Rent in Toa Payoh,"Located in the heart of Toa Payoh, this well-maintained unit offers comfort, convenience, and full condo facilities.",4426.53,106.46,41.58,Toa Payoh,True,344,0
list_984,user_122,Premium Location: Toa Payoh 46 sqm Residence,"Enjoy a 46 sqm spacious home in Toa Payoh, close to amenities and MRT access. Perfect for professionals and families.",815.26,46.67,17.47,Toa Payoh,True,1256,0
list_985,user_10,Modern 77 sqm Apartment in Jurong,A stylish 77 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,3639.88,77.81,46.78,Jurong,True,1905,0
list_986,user_14,Toa Payoh Living: Elegant 64 sqm Unit Available,Live comfortably in this charming 64 sqm flat in Toa Payoh. Friendly neighborhood and modern interiors.,2093.32,64.79,32.31,Toa Payoh,True,37,0
list_987,user_217,Tampines Living: Elegant 54 sqm Unit Available,Newly renovated unit with 54 sqm of space. Prime Tampines location. Book a viewing today!,1903.98,54.82,34.73,Tampines,True,971,0
list_988,user_209,68 sqm Condo with Great Amenities – Bukit Timah,"Located in the heart of Bukit Timah, this well-maintained unit offers comfort, convenience, and full condo facilities.",2790.0,68.71,40.6,Bukit Timah,True,1371,0
list_989,user_260,Bukit Timah Living: Elegant 73 sqm Unit Available,A stylish 73 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,1097.58,73.17,15.0,Bukit Timah,True,1676,0
list_990,user_59,Modern 89 sqm Apartment in Jurong,Newly renovated unit with 89 sqm of space. Prime Jurong location. Book a viewing today!,2760.66,89.17,30.96,Jurong,True,186,0
list_991,user_78,Bukit Timah Living: Elegant 80 sqm Unit Available,"Located in the heart of Bukit Timah, this well-maintained unit offers comfort, convenience, and full condo facilities.",1212.1,80.81,15.0,Bukit Timah,True,634,0
list_992,user_166,Spacious Flat for Rent in Toa Payoh,Newly renovated unit with 93 sqm of space. Prime Toa Payoh location. Book a viewing today!,1400.53,93.37,15.0,Toa Payoh,True,131,0
list_993,user_25,Tampines Living: Elegant 43 sqm Unit Available,Live comfortably in this charming 43 sqm flat in Tampines. Friendly neighborhood and modern interiors.,928.3,43.77,21.21,Tampines,True,143,0
list_994,user_23,Spacious Flat for Rent in Bukit Timah,"Located in the heart of Bukit Timah, this well-maintained unit offers comfort, convenience, and full condo facilities.",1752.96,66.22,26.47,Bukit Timah,True,1248,0
list_995,user_192,88 sqm Condo with Great Amenities – Tampines,"Enjoy a 88 sqm spacious home in Tampines, close to amenities and MRT access. Perfect for professionals and families.",2127.61,88.28,24.1,Tampines,True,537,0
list_996,user_130,Spacious Flat for Rent in Orchard,A stylish 96 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,2872.3,96.81,29.67,Orchard,True,58,0
list_997,user_165,53 sqm Condo with Great Amenities – Hougang,Newly renovated unit with 53 sqm of space. Prime Hougang location. Book a viewing today!,1566.35,53.72,29.16,Hougang,True,386,0
list_998,user_277,Modern 74 sqm Apartment in Toa Payoh,Newly renovated unit with 74 sqm of space. Prime Toa Payoh location. Book a viewing today!,2825.64,74.94,37.71,Toa Payoh,True,1431,0
list_999,user_101,Spacious Flat for Rent in Bukit Timah,"Located in the heart of Bukit Timah, this well-maintained unit offers comfort, convenience, and full condo facilities.",3491.39,100.74,34.66,Bukit Timah,True,256,0
list_1000,user_275,Modern 91 sqm Apartment in Tampines,"Located in the heart of Tampines, this well-maintained unit offers comfort, convenience, and full condo facilities.",2523.66,91.69,27.52,Tampines,True,615,0
